,artist,title,text
30,abba,waterloo,"My, my
At Waterloo, Napoleon did surrender
Oh, yeah
And I have met my destiny in quite a similar way

The history book on the shelf
Is always repeating itself

Waterloo
I was defeated, you won the war
Waterloo
Promise to love you forevermore

Waterloo
Couldn't escape if I wanted to
Waterloo
Knowing my fate is to be with you
Wa-Wa-Wa-Wa-Waterloo
Finally facing my Waterloo

My, my
I tried to hold you back, but you were stronger
Oh, yeah
And now it seems my only chance is giving up the fight

And how could I ever refuse
I feel like I win when I lose

Waterloo
I was defeated, you won the war
Waterloo
Promise to love you for ever more

Waterloo
Couldn't escape if I wanted to
Waterloo
Knowing my fate is to be with you
Wa-Wa-Wa-Wa-Waterloo
Finally facing my Waterloo

So how could I ever refuse
I feel like I win when I lose

Waterloo
Couldn't escape if I wanted to
Waterloo
Knowing my fate is to be with you

Wa-Wa-Wa-Wa-Waterloo
Finally facing my Waterloo
Ooh-ooh, Waterloo
Knowing my fate is to be with you

Wa-Wa-Wa-Wa-Waterloo
Finally facing my Waterloo
Ooh-ooh, Waterloo..."
31,abba,mamma mia,"I've been cheated by you since I don't know when
So I made up my mind, it must come to an end
Look at me now, will I ever learn
I don't know how, but I suddenly lose control
There's a fire within my soul

and I can hear a bell ring
(One more look) and I forget everything, whoa

Mamma mia, here I go again
My, my, how can I resist you?
Mamma mia, does it show again
My, my, just how much I've missed you?

Yes, I've been brokenhearted
Blue since the day we parted
Why, why did I ever let you go?
Mamma mia, now I really know
My, my, I could never let you go

I've been angry and sad about things that you do
I can't count all the times that I've told you we're through
And when you go, when you slam the door
I think you know that you won't be away too long
You know that I'm not that strong

and I can hear a bell ring
(One more look) and I forget everything, whoa

Mamma mia, here I go again
My, my, how can I resist you?
Mamma mia, does it show again
My, my, just how much I've missed you?

Yes, I've been brokenhearted
Blue since the day we parted
Why, why did I ever let you go?
Mamma mia, even if I say
Bye-bye, leave me now or never
Mamma mia, it's a game we play
Bye-bye doesn't mean forever

Mamma mia, here I go again
My, my, how can I resist you?
Mamma mia, does it show again
My, my, just how much I've missed you?

Yes, I've been brokenhearted
Blue since the day we parted
Why, why did I ever let you go?
Mamma mia, now I really know
My, my, I could never let you go"
32,abba,dancing queen,"Ooh
You can dance
You can jive
Having the time of your life
Ooh, see that girl
Watch that scene
Digging the dancing queen

Friday night and the lights are low
Looking out for a place to go
Where they play the right music
Getting in the swing
You come to look for a king
Anybody could be that guy
Night is young and the music's high
With a bit of rock music
Everything is fine
You're in the mood for a dance
And when you get the chance

You are the dancing queen
Young and sweet
Only seventeen
Dancing queen
Feel the beat from the tambourine, oh yeah
You can dance
You can jive
Having the time of your life
Ooh, see that girl
Watch that scene
Digging the dancing queen

You're a teaser, you turn 'em on
Leave 'em burning and then you're gone
Looking out for another
Anyone will do
You're in the mood for a dance
And when you get the chance

You are the dancing queen
Young and sweet
Only seventeen
Dancing queen
Feel the beat from the tambourine, oh yeah
You can dance
You can jive
Having the time of your life
Ooh, see that girl
Watch that scene
Digging the dancing queen
Digging the dancing queen"
33,abba,i still have faith in you,"I still have faith in you
I see it now
Through all these years that faith lives on
Somehow

There was a union
Of heart and mind
The likes of which are rare
And, oh, so hard to find

Do I have it in me?
I believe it is in there
For I know I hear a bittersweet song
In the memories we share

I still have faith in you
And I will say
I never really thought I'd feel this way

But I remind myself
Of who we are
How inconceivable it is to reach this far

Do I have it in me?
I believe it is in there
For I know I hear a bittersweet song
In the memories we share

We do have it in us
New spirit has arrived
The joy and the sorrow
We have a story and it survived

And we need one another
Like fighters in a ring
We're in this together
Passion and courage is everything

I still have faith in you
It stands above
The crazy things we did
It all comes down to love

Do I have it in me?
I believe it is in there
For I know I hear a bittersweet song
In the memories we share
Do I have it in me?

We do have it in us
New spirit has arrived
The joy and the sorrow
We have a story and it survived

And we know that we need one another
Like fighters in a ring
We're in this together
Passion and courage is everything

and we still have it in us
We've only just begun
(Do I have it in me?)
We stand on a summit
Humble and grateful to have survived

I still have faith in you
It's stands above the crazy things we did
It all comes down to love
Do I have it in me?"
34,abba,when you danced with me,"I can remember when you left Kilkenny
And you told me, ""I'll return next year""
I never meant to hold you to your promise
And the years went by and I'm still here
So you left for the city, I hope you like it there
You're only here now to see the Village Fair
You're just here for the music, that's all, or could it be
You miss the good old times when you danced with me

So is the outside world as you imagined?
Was it worth it, severing the ties?
Happy to see me or a bit embarrassed?
There's a darkness deep in your blue eyes
So you left for the city, I hope you like it there
You're only here now to see the Village Fair
You're just here for the music, that's all, or could it be
You miss the good old times when you danced with me

When you danced with me

I miss the good old times when you danced with me"
35,abba,little things,"Little things
Like my gentle touch
It's amazing, darling
That so little can achieve so much

Little things
Like your sleepy smile
As the brand new day is dawning
It's a lovely Christmas morning

And why don't we stay in bed for a while
Soon enough, they'll be waking up from their dreams
Children bursting with giggles and screams
Oh, what joy Santa brings
Thanks, old friend, for packing
Christmas stockings full of nice little things

Little things
Like your naughty eyes
You'd consider bringing me a breakfast tray
But there's a price

Little things
Like that happy noise
As a brand new day is dawning
On this lovely Christmas morning

It's our children playing with their new toys
Little moments of happiness and of bliss
Does it ever get better than this?
Oh, what joy Santa brings
Thanks, old friend, for packing
Christmas stockings full of nice little things

Thank you, dear old friend, for packing
Christmas stockings full of nice little things

Little things
Like the precious jewels on rings
Or a music box that will fit in socks
Tiny elves with wings
Not as big as queens and their kings
If you sing along, it could be a song
That my grandma sings"
36,abba,take a chance on me,"I've seen you twice, in a short time
Only a week since we started
It seems to me, for every time
I'm getting more open-hearted

I was an impossible case
No-one ever could reach me
But I think I can see in your face
There's a lot you can teach me
So I wanna know

What's the name of the game?
Does it mean anything to you?
What's the name of the game?
Can you feel it the way I do?
Tell me please, 'cause I have to know
I'm a bashful child, beginning to grow

And you make me talk
And you make me feel
And you make me show
What I'm trying to conceal
If I trust in you, would you let me down?
Would you laugh at me, if I said I care for you?
Could you feel the same way too?
I wanna know

The name of the game

I have no friends, no-one to see
And I am never invited
Now I am here, talking to you
No wonder I get excited

Your smile, and the sound of your voice
And the way you see through me
Got a feeling, you give me no choice
But it means a lot to me
So I wanna know

What's the name of the game? (Your smile and the sound of your voice)
Does it mean anything to you? (Got a feeling you give me no choice)
(But it means a lot)
What's the name of the game? (Your smile and the sound of your voice)
Can you feel it the way I do?
Tell me please, 'cause I have to know
I'm a bashful child, beginning to grow

And you make me talk
And you make me feel
And you make me show
What I'm trying to conceal
If I trust in you, would you let me down?
Would you laugh at me, if I said I care for you?
Could you feel the same way too?
I wanna know
Oh, yes, I wanna know

The name of the game (I was an impossible case)
Does it mean anything to you? (But I think I can see in your face)
(That it means a lot)
What's the name of the game? (Your smile and the sound of your voice)
Can you feel it the way I do? (Got a feeling you give me no choice)
(But it means a lot)
What's the name of the game? (I was an impossible case)
Does it mean anything to you? (But I think I can see in your face)
(That it means a lot)"
37,abba,just a notion,"Just a notion, that's all
Just a funny feeling deep inside
That you're out there waiting
You're not sure I'm alone
And you wonder if I'm occupied (ah-ha-ha)
So you're hesitating

Just a notion
That you'll be walkin' up to me
In a while and you'll smile and say hello
And we'll be dancin' through the night
Knowin' everything from there on must be right

Just a notion
But somehow I know I'm not wrong
There's somethin' happening that I just can't explain
If I try it's all in vain because it's
Just a notion, that's all
Just a feeling that you're watching me (ah-ha-ha)
Every move I'm makin'

Am I readin' your mind?
'Cause it's almost like you're touching me (ah-ha-ha)
There is no mistaking

Just a notion
That you'll be walkin' up to me
In a while and you'll smile and say hello
And we'll be dancin' through the night
Knowin' everything from there on must be right

Just a notion
But somehow I know I'm not wrong
It is our destiny, there's nothing we can do
And tonight is very special
It's a night for me and you

I, I think it's more than a notion (ah-ha-ha)
Give me more than you're dreaming, step up to the truth"
38,abba,i can be that woman,"You're asleep on the couch with Tammy
And she looks straight up at me
The reproach in her eyes is imagined
But the pain that I feel is real
She jumps down and her tail is swishing
Like a feather right under your nose
And then you wake up and you're bleary-eyed
I say I'm sorry, I can see you've cried

You look frail as you stand before me
Then you curse and kick a chair
And the dog, bless her heart, licks my fingers
But she jerks every time you swear
I feel sick and my hands are shaking
This is how all our fights have begun
You say you've had it
And you say, ""screw you""
I say, ""I love you""
And I know it's true

You're not the man you should have been
I let you down somehow (not the one I could have been)
I'm not the woman I could have been (I can be that woman)
But I can be that woman now

You're confused when you turn to face me
Is it true or is she drunk?
But it's clear that I've hit my rock bottom
I'm aware of how far I've sunk
And the dog is the first to feel it
There's a shimmer of hope in your eyes
You can't believe it
But you're close to tears
Oh God, I'm sorry for the wasted years

You're not the man you should have been (I let you down)
I let you down somehow (not the one I could have been)
I'm not the woman I could have been (I can be that woman now)
But I can be that woman now"
39,abba,the winner take it all,"I don't wanna talk
About things we've gone through
Though it's hurting me
Now it's history

I've played all my cards
And that's what you've done too
Nothing more to say
No more ace to play

The winner takes it all
The loser's standing small
Beside the victory
That's her destiny

I was in your arms
Thinking I belonged there
I figured it made sense
Building me a fence

Building me a home
Thinking I'd be strong there
But I was a fool
Playing by the rules

The gods may throw a dice
Their minds as cold as ice
And someone way down here
Loses someone dear

The winner takes it all (takes it all)
The loser has to fall (has to fall)
It's simple and it's plain (it's so plain)
Why should I complain? (Why complain?)

But tell me, does she kiss
Like I used to kiss you?
Does it feel the same
When she calls your name?

Somewhere deep inside
You must know I miss you
But what can I say?
Rules must be obeyed

The judges will decide (will decide)
The likes of me abide (me abide)
Spectators of the show (of the show)
Always staying low (staying low)

The game is on again (on again)
A lover or a friend (or a friend)
A big thing or a small (big or small)
The winner takes it all (takes it all)

I don't wanna talk
If it makes you feel sad
And I understand
You've come to shake my hand

I apologize
If it makes you feel bad
Seeing me so tense
No self-confidence
But you see

The winner takes it all
The winner takes it all

So the winner takes it all
And the loser has to fall
Throw the dice, cold as ice
Way down here, someone dear
Takes it all, has to fall
And it's plain, why complain?"
40,abba,super trouper,"Super trouper beams are gonna blind me
But I won't feel blue
Like I always do
'Cause somewhere in the crowd there's you

I was sick and tired of everything
When I called you last night from Glasgow
All I do is eat and sleep and sing
Wishing every show was the last show (wishing every show was the last show)
So imagine I was glad to hear you're coming (glad to hear you're coming)
Suddenly I feel all right
(And suddenly it's gonna be)
And it's gonna be so different
When I'm on the stage tonight

Tonight the super trouper lights are gonna find me
Shining like the sun (sup-p-per troup-p-per)
Smiling, having fun (sup-p-per troup-p-per)
Feeling like a number one
Tonight the super trouper beams are gonna blind me
But I won't feel blue (sup-p-per troup-p-per)
Like I always do (sup-p-per troup-p-per)
'Cause somewhere in the crowd there's you

Facing twenty thousand of your friends
How can anyone be so lonely
Part of a success that never ends
Still I'm thinking about you only (still I'm thinking about you only)
There are moments when I think I'm going crazy (think I'm going crazy)
But it's gonna be alright
(You'll soon be changing everything)
Everything will be so different
When I'm on the stage tonight

Tonight the super trouper lights are gonna find me
Shining like the sun (sup-p-per troup-p-per)
Smiling, having fun (sup-p-per troup-p-per)
Feeling like a number one
Tonight the super trouper beams are gonna blind me
But I won't feel blue (sup-p-per troup-p-per)
Like I always do (sup-p-per troup-p-per)
'Cause somewhere in the crowd there's you

So I'll be there when you arrive
The sight of you will prove to me I'm still alive
And when you take me in your arms
And hold me tight
I know it's gonna mean so much tonight

Tonight the super trouper lights are gonna find me
Shining like the sun (sup-p-per troup-p-per)
Smiling, having fun (sup-p-per troup-p-per)
Feeling like a number one
Tonight the super trouper beams are gonna blind me
But I won't feel blue (sup-p-per troup-p-per)
Like I always do (sup-p-per troup-p-per)
'Cause somewhere in the crowd there's you

lights are gonna find me
Shining like the sun (sup-p-per troup-p-per)
Smiling, having fun (sup-p-per troup-p-per)
Feeling like a number one

beams are gonna blind me
But I won't feel blue (sup-p-per troup-p-per)
Like I always do (sup-p-per troup-p-per)"
41,abba,don't shut me down,"A while ago, I heard the sound of children's laughter
Now it's quiet, so I guess they left the park
This wooden bench is getting harder by the hour
The sun is going down, it's getting dark

I realise I'm cold, the rain begins to pour
As I watch the windows on the second floor
The lights are on, it's time to go (ooh)
It's time at last, to let him know

I believe it would be fair to say, ""You look bewildered""
And you wonder why I'm here today
And so you should, I would
When I left, I felt I've had enough
But in the shape and form, I appear now
I have learned to cope, and love and hope is why I am here now

And now you see another me, I've been reloaded, yeah
I'm fired up, don't shut me down
I'm like a dream within a dream that's been decoded
I'm fired up, I'm hot, don't shut me down

I'm not the one you knew, I'm now, and then combined
And I'm asking you to have an open mind (and I won't be the same)
I'm not the same this time around (ooh)
I'm fired up, don't shut me down

Will you leave me standing in the hall or let me enter?
The apartment hasn't changed at all
I've got to say, ""I'm glad""

Once these rooms were witness to our love
My tantrums and increasing frustration
But I go from mad, to not so bad
In my transformation

And now you see another me, I've been reloaded, yeah
I'm fired up, don't shut me down (don't shut me down)
I'm like a dream, within a dream, that's been decoded
I'm fired up, I'm hot, don't shut me down

I am not the one you knew (I'm not the one you knew)
I'm now, and then combined
And I'm asking you to have an open mind (now, I'll not be the same)
I'm not the same this time around (ooh)
I'm fired up, don't shut me down

You ask me not to leave
Well, here I am again
And I love you still and so I won't pretend
I have learnt to cope, and love and hope is why I am here now"
42,abba,voulez-vous,"People everywhere
A sense of expectation hangin' in the air
Givin' out a spark
Across the room, your eyes are glowin' in the dark

And here we go again, we know the start, we know the end
Masters of the scene
We've done it all before and now we're back to get some more
You know what I mean

Voulez-vous (aha)
Take it now or leave it (aha)
Now is all we get (aha)
Nothing promised, no regrets (aha)
Voulez-vous (aha)
Ain't no big decision (aha)
You know what to do (aha)
La question c'est voulez-vous
Voulez-vous

I know what you think
""The girl means business, so I'll offer her a drink""
Lookin' mighty proud
See you leave your table, pushing through the crowd

I'm really glad you came, you know the stars, you know the game
Master of the scene
We've done it all before and now we're back to get some more
You know what I mean

Voulez-vous (aha)
Take it now or leave it (aha)
Now is all we get (aha)
Nothing promised, no regrets (aha)
Voulez-vous (aha)
Ain't no big decision (aha)
You know what to do (aha)
La question c'est voulez-vous

And here we go again, we know the start, we know the end
Master of the scene
We've done it all before and now we're back to get some more
You know what I mean

Voulez-vous (aha)
(Aha)
(Aha)
Voulez-vous (aha)
(Aha)
(Aha)
Voulez-vous (aha)
(Aha)
(Aha)
Voulez-vous (aha)
(Aha)
(Aha)

Voulez-vous (aha)
Take it now or leave it (aha)
Now is all we get (aha)
Nothing promised, no regrets (aha)
Voulez-vous (aha)
Ain't no big decision (aha)
You know what to do (aha)
La question c'est voulez-vous
Voulez-vous"
43,abba,money money money,"I work all night, I work all day to pay the bills I have to pay
Ain't it sad?
And still there never seems to be a single penny left for me
That's too bad
In my dreams I have a plan
If I got me a wealthy man
I wouldn't have to work at all, I'd fool around and have a ball

Money, money, money
Must be funny
In the rich man's world
Money, money, money
Always sunny
In the rich man's world
Aha
All the things I could do
If I had a little money
It's a rich man's world
It's a rich man's world

A man like that is hard to find but I can't get him off my mind
Ain't it sad?
And if he happens to be free I bet he wouldn't fancy me
That's too bad
So I must leave, I'll have to go
To Las Vegas or Monaco
And win a fortune in a game, my life will never be the same

Money, money, money
Must be funny
In the rich man's world
Money, money, money
Always sunny
In the rich man's world
Aha
All the things I could do
If I had a little money
It's a rich man's world

Money, money, money
Must be funny
In the rich man's world
Money, money, money
Always sunny
In the rich man's world
Aha
All the things I could do
If I had a little money
It's a rich man's world
It's a rich man's world"
44,abba,slipping through my fingers,"Schoolbag in hand, she leaves home in the early morning
Waving goodbye with an absent-minded smile
I watch her go with a surge of that well-known sadness
And I have to sit down for a while

The feeling that I'm losing her forever
And without really entering her world
I'm glad whenever I can share her laughter
That funny little girl

Slipping through my fingers all the time
I try to capture every minute
The feeling in it
Slipping through my fingers all the time
Do I really see what's in her mind?
Each time I think I'm close to knowing
She keeps on growing
Slipping through my fingers all the time

Sleep in our eyes, her and me at the breakfast table
Barely awake, I let precious time go by
Then when she's gone, there's that odd melancholy feeling
And a sense of guilt I can't deny

What happened to the wonderful adventures
The places I had planned for us to go?
(Slipping through my fingers all the time)
Well, some of that we did but most we didn't
And why? I just don't know

Slipping through my fingers all the time
I try to capture every minute
The feeling in it
Slipping through my fingers all the time
Do I really see what's in her mind?
Each time I think I'm close to knowing
She keeps on growing
Slipping through my fingers all the time

Sometimes I wish that I could freeze the picture
And save it from the funny tricks of time
Slipping through my fingers

Slipping through my fingers all the time

Schoolbag in hand, she leaves home in the early morning
Waving goodbye with an absent-minded smile"
45,harry styles,as it was,"Holdin' me back
Gravity's holdin' me back
I want you to hold out the palm of your hand
Why don't we leave it at that?
Nothin' to say
When everything gets in the way
Seems you cannot be replaced
And I'm the one who will stay, oh

In this world, it's just us
You know it's not the same as it was
In this world, it's just us
You know it's not the same as it was
As it was, as it was
You know it's not the same

Answer the phone
""Harry, you're no good alone
Why are you sittin' at home on the floor?
What kind of pills are you on?""
Ringin' the bell
And nobody's comin' to help
Your daddy lives by himself
He just wants to know that you're well, oh

In this world, it's just us
You know it's not the same as it was
In this world, it's just us
You know it's not the same as it was
As it was, as it was
You know it's not the same

Go home, get ahead, light-speed internet
I don't wanna talk about the way that it was
Leave America, two kids follow her
I don't wanna talk about who's doin' it first

As it was
You know it's not the same as it was
As it was, as it was"
46,harry styles,late night talking,"Things haven't been quite the same
There's a haze on the horizon, babe
It's only been a couple of days
And I miss you, mm, yeah
When nothin' really goes to plan
You stub your toe or break your camera
I'll do everythin' I can
To help you through

If you're feelin' down
I just wanna make you happier, baby
Wish I was around
I just wanna make you happier, baby

We've been doin' all this late night talkin'
'Bout anythin' you want until the mornin'
Now you're in my life
I can't get you off my mind

I've never been a fan of change
But I'd follow you to any place
If it's Hollywood or Bishopsgate
I'm coming too

If you're feelin' down
I just wanna make you happier, baby
Wish I was around
I just wanna make you happier, baby

We've been doin' all this late night talkin'
'Bout anythin' you want until the mornin'
Now you're in my life
I can't get you off my mind

Can't get you off my mind
Can't get you off my mind (can't get you off my mind)
I won't even try (I won't even try)
To get you off my mind (get you off my mind)

We've been doin' all this late night talkin'
'Bout anythin' you want until the mornin'
Now you're in my life
I can't get you off my mind

Can't get you off my mind (all this late night talkin')
Can't get you off my mind (all this late night talkin')
I won't even try (all this late night talkin')
Can't get you off my
All this late night talkin'"
47,harry styles,adore you,"Walk in your rainbow paradise (paradise)
Strawberry lipstick state of mind (state of mind)
I get so lost inside your eyes
Would you believe it?

You don't have to say you love me
You don't have to say nothing
You don't have to say you're mine

Honey (ah)
I'd walk through fire for you
Just let me adore you
Oh, honey (ah)
I'd walk through fire for you
Just let me adore you
Like it's the only thing I'll ever do
Like it's the only thing I'll ever do

You're wonder under summer skies (summer skies)
Brown skin and lemon over ice
Would you believe it?

You don't have to say you love me
I just wanna tell you somethin'
Lately you've been on my mind

Honey (ah)
I'd walk through fire for you
Just let me adore you
Oh, honey (ah)
I'd walk through fire for you
Just let me adore you
Like it's the only thing I'll ever do
Like it's the only thing I'll ever do

I'd walk through fire for you
Just let me adore you
Oh, honey (ah)
I'd walk through fire for you
Just let me adore you
Like it's the only thing I'll ever do
(Ah)
I'd walk through fire for you
Just let me adore you
Oh, honey (ah)
Oh, honey
I'd walk through fire for you
Just let me adore you

oh, honey
(Oh)
Just let me adore you
Like it's the only thing I'll ever do"
48,harry styles,watermelon sugar,"Tastes like strawberries
On a summer evenin'
And it sounds just like a song

I want more berries
And that summer feelin'
It's so wonderful and warm

Breathe me in
Breathe me out
I don't know if I could ever go without
I'm just thinking out loud
I don't know if I could ever go without

Watermelon sugar
High
Watermelon sugar
High
Watermelon sugar
High
Watermelon sugar high
Watermelon sugar

Strawberries
On a summer evenin'
Baby, you're the end of June

I want your belly
And that summer feelin'
Getting washed away in you

Breathe me in
Breathe me out
I don't know if I could ever go without

Watermelon sugar
High
Watermelon sugar
High
Watermelon sugar
High
Watermelon sugar high

Watermelon sugar
High
Watermelon sugar
High
Watermelon sugar
High
Watermelon sugar high

I just wanna taste it
I just wanna taste it
Watermelon sugar high

Tastes like strawberries
On a summer evenin'
And it sounds just like a song

I want your belly
And that summer feelin'
I don't know if I could ever go without

Watermelon sugar
High
Watermelon sugar
High
Watermelon sugar (sugar)
High
Watermelon sugar high (sugar)

Watermelon sugar
High
Watermelon sugar
High
Watermelon sugar
High
Watermelon sugar high

I just wanna taste it
I just wanna taste it
Watermelon sugar high

I just wanna taste it
I just wanna taste it
Watermelon sugar high
Watermelon sugar"
49,harry styles,misic for a sushi restaurant,"Ba, ba-ba
Ba-ba, ba-ba

Green eyes, fried rice
I could cook an egg on you
Late night, game time
Coffee on the stove, yeah
You're sweet ice cream
But you could use a Flake or two
Blue bubblegum twisted 'round your tongue

I don't want you to get lost
I don't want you to go broke
I want you

It's 'cause I love you, babe
In every kind of way
Just a little taste
Know I love you, babe

Ba, ba-ba
Ba-ba, ba-ba
(You know I love you, babe)
Ba, ba-ba
Ba-ba, ba-ba

Excuse me, green tea
Music for a sushi restaurant
From ice on rice
Scuba-duba-do-boo-boo
Music for a sushi restaurant
Music for a sushi restaurant
Music for whatever you want
Scuba-duba-do-boo-boo

I'm not going to get lost
I'm not going to go broke
Staying cool
(Know I love you, babe)

Ba, ba-ba
Ba-ba, ba-ba
(You know I love you, babe)
Ba, ba-ba
Ba-ba, ba-ba

If the stars were edible
And our hearts were never full
Could we live with just a taste?
Just a taste

It's 'cause I love you, babe
In every kind of way
Just a little taste
Know I love you, babe

Ba, ba-ba
Ba-ba, ba-ba
(You know I love you, babe)
Ba, ba-ba
Ba-ba, ba-ba"
50,harry styles,daylight,"I'm on the roof, you're in your airplane seat
I was nose-bleeding, looking for life out there
Reading your horoscope, you were just doing cocaine
In my kitchen, you never listen, I hope you're missing me by now

If I was a bluebird, I would fly to you
You'd be the spoon
Dip you in honey so I could be sticking to you

Daylight, you got me cursing the daylight (ooh)
Daylight, you got me cursing the daylight (ooh)
Daylight, you got me calling at all times (ooh)
Ain't gonna sleep 'til the daylight (ooh)

Out of New York, I'm on the comedown speed
We're on bicycles, saying, ""There's life out there""
You got the antidote, I'll take one to go, go, please
Get the picture, cut out my middle
You ain't got time for me right now

If I was a bluebird, I would fly to you
You'd be the spoon
Dip you in honey so I could be sticking to you

Ooh

Ooh

Daylight, you got me calling at all times (ooh)
Ain't gonna sleep 'til the daylight (ooh)
Daylight, you got me cursing the daylight (ooh)
Daylight, you got me cursing the daylight (ooh)
Daylight, you got me calling at all times (ooh)
Ain't gonna sleep 'til the daylight (ooh)

If I was a bluebird, I would fly to you
You'd be the spoon
Dip you in honey so I could be sticking to you"
51,harry styles,matilda,"You were riding your bike to the sound of ""It's No Big Deal""
And you're trying to lift off the ground on those old two wheels
Nothing about the way that you were treated ever seemed especially alarming 'til now
So you tie up your hair and you smile like it's no big deal

You can let it goYou were riding your bike to the sound of ""It's No Big Deal""
And you're trying to lift off the ground on those old two wheels
Nothing about the way that you were treated ever seemed especially alarming 'til now
So you tie up your hair and you smile like it's no big deal

You can let it go
You can throw a party full of everyone you know
And not invite your family, 'cause they never showed you love
You don't have to be sorry for leaving and growing up, mmh

Matilda, you talk of the pain like it's all alright
But I know that you feel like a piece of you's dead inside
You showed me a power that is strong enough to bring sun to the darkest days
It's none of my business, but it's just been on my mind

You can let it go
You can throw a party full of everyone you know
And not invite your family, 'cause they never showed you love
You don't have to be sorry for leaving and growing up

You can see the world, following the seasons
Anywhere you go, you don't need a reason
'Cause they never showed you love
You don't have to be sorry for doing it on your own

You're just in time, make your tea and your toast
You framed all your posters and dyed your clothes, ooh
You don't have to go
You don't have to go home
Oh, there's a long way to go
I don't believe that time will change your mind
In other words
I know they won't hurt you anymore as long as you can let them go

You can let it go
You can throw a party full of everyone you know
You can start a family who will always show you love
You don't have to be sorry for doing it on your own

You can let it go
You can throw a party full of everyone you know
You can start a family who will always show you love
You don't have to be sorry, no"
52,harry styles,golden,"Hey!

Golden, golden, golden
As I open my eyes
Hold it, focus, hoping
Take me back to the light
I know you were way too bright for me
I'm hopeless, broken
So you wait for me in the sky
Browns my skin just right

You're so golden
You're so golden
I'm out of my head
And I know that you're scared
Because hearts get broken

I don't wanna be alone
I don't wanna be alone
When it ends
Don't wanna let you know
I don't wanna be alone
But I, I can feel it take a hold (I can feel it take a hold)
I can feel you take control (I can feel you take control)
Of who I am and all I've ever known
Loving you's the antidote

Golden
You're so golden
I don't wanna be alone
You're so golden
You're so golden
I'm out of my head
And I know that you're scared
Because hearts get broken

I know that you're scared
Because I'm so open

You're so golden
I don't wanna be alone
You're so golden
You're so golden
You're so golden
I'm out of my head
And I know that you're scared
Because hearts get broken"
53,harry styles,sign of the times,"Just stop your crying
It's a sign of the times
Welcome to the final show
Hope you're wearing your best clothes
You can't bribe the door on your way to the sky
You look pretty good down here
But you ain't really good

If we never learn, we been here before
Why are we always stuck and running from
The bullets?
The bullets
We never learn, we been here before
Why are we always stuck and running from
The bullets?
The bullets

Just stop your crying
It's a sign of the times
We gotta get away from here
We gotta get away from here
Just stop your crying
It'll be alright
They told me that the end is near
We gotta get away from here

Just stop your crying
Have the time of your life
Breaking through the atmosphere
And things are pretty good from here
Remember everything will be alright
We can meet again somewhere
Somewhere far away from here

We never learn, we been here before
Why are we always stuck and running from
The bullets?
The bullets
We never learn, we been here before
Why are we always stuck and running from
The bullets?
The bullets

Just stop your crying
It's a sign of the times
We gotta get away from here
We gotta get away from here
Stop your crying
Baby, it'll be alright
They told me that the end is near
We gotta get away from here

We never learn, we been here before
Why are we always stuck and running from
The bullets?
The bullets
We never learn, we been here before
Why are we always stuck and running from
The bullets?
The bullets

We don't talk enough
We should open up
Before it's all too much
Will we ever learn?
We've been here before
It's just what we know

Stop your crying, baby
It's a sign of the times
We gotta get away
We got to get away
We got to get away
We got to get away
We got to get away
We got to, we got to, away
We got to, we got to, away
We got to, we got to, away"
54,harry styles,satellite,"You got a new life
Am I bothering you?
Do you wanna talk?

We share the last line
Then we drink the wall
'Til we wanna talk

I go 'round and 'round
Satellite

Spinning out, waiting for ya to pull me in
I can see you're lonely down there
Don't you know that I am right here?
Spinning out, waiting for ya to pull me in
I can see you're lonely down there
Don't you know that I am right here?

Spinning out, waiting for ya

I'm in an L.A. mood
I don't wanna talk to you
She said, ""Give me a day or two""

I go 'round and 'round
Satellite

Spinning out, waiting for ya to pull me in
I can see you're lonely down there
Don't you know that I am right here?
Spinning out, waiting for you to pull me in
I can see you're lonely down there
Don't you know that I am right here?

Right here, right here
Spinning out, waiting for ya
I'm here, right here
Wishing I could be there for ya
Be there for ya
Be there for ya, for ya
(For ya)
(Be there for ya)

Spinning out, waiting for ya to pull me in (spinning out, waiting)
I can see you're lonely down there
Don't you know that I am right here?
Spinning out waiting for ya (for ya, for ya) to pull me in (for ya)
I can see you're lonely down there
Don't you know that I am right here?

Spinning out, waiting for ya (for ya, for ya) to pull me in (for ya)
I can see you're lonely down there
Don't you know that I am right here?"
55,harry styles,love of my life,"Baby, you were the love of my life, woah
Maybe you don't know what's lost 'til you find it

Take a walk on Sunday through the afternoon
We can always find somethin' for us to do
We don't really like what's on the news, but it's on all the time

I take you with me every time I go away
In a hotel, usin' someone else's name
I remember back at Jonny's place, it's not the same anymore

Baby, you were the love of my life, woah
Maybe you don't know what's lost 'til you find it
It's not what I wanted, to leave you behind
Don't know where you'll land when you fly
But, baby, you were the love of my life

It's unfortunate, ooh

Just coordinates, ooh

I don't know you half as well as all my friends
I won't pretend that I've been doin' everything I can
To get to know your creases and your ends
Are they the same?

Baby, you were the love of my life, woah
Maybe you don't know what's lost 'til you find it
It's not what I wanted, to leave you behind
Don't know where you'll land when you fly
But, baby, you were the love of my life"
